satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,INCLINATION,ORBIT_CLASS,collision_score,pc_annual,pc_annual_pct,n_events_total,n_high_risk,n_medium_risk,n_low_risk,n_emergency,avg_miss_distance_m,min_miss_distance_m,max_pc_event,max_pc_event_pct,events_per_month_estimated,data_quality,data_source,extrapolated,data_period_days,imputation_confidence,n_peers_used
389,SPUTNIK 21,CIS,PAYLOAD,198.5,64.9,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
396,FTV 1133 & ERS 2,US,PAYLOAD,179.0,81.83,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
397,TIROS 6,US,PAYLOAD,582.5,58.3,LEO,48.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
422,COSMOS 9,CIS,PAYLOAD,318.5,64.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
424,ALOUETTE 1 (S-27),CA,PAYLOAD,1001.5,80.47,LEO,86.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_16,False,0,MEDIUM,16.0
427,FTV 1154,US,PAYLOAD,228.5,65.4,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
433,MERCURY ATLAS 8,US,PAYLOAD,221.0,32.55,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
436,FTV 1134,US,PAYLOAD,191.0,81.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
437,COSMOS 10,CIS,PAYLOAD,283.0,65.0,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
441,COSMOS 11,CIS,PAYLOAD,162.0,48.93,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
443,SPUTNIK 22,CIS,PAYLOAD,231.5,65.11,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
444,STARAD (FTV 1401),US,PAYLOAD,277.5,71.21,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
445,EXPLORER 15 (SERB 53B),US,PAYLOAD,476.0,18.02,LEO,35.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
446,ANNA 1B,US,PAYLOAD,1126.5,50.14,LEO,15.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
451,SPUTNIK 24,CIS,PAYLOAD,171.0,64.85,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
453,FTV 1136,US,PAYLOAD,221.0,74.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
455,FTV 2405,US,PAYLOAD,210.0,96.0,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
481,FTV 1135,US,PAYLOAD,193.0,65.13,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
490,FTV 1155,US,PAYLOAD,193.0,65.19,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
502,BLACK SPHERE,US,PAYLOAD,220.5,70.23,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
504,INJUN 3,US,PAYLOAD,173.0,70.21,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
505,FTV 1156,US,PAYLOAD,225.5,70.95,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
506,EXPLORER 16,US,PAYLOAD,944.0,52.0,LEO,66.3,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
507,SURCAL 1,US,PAYLOAD,334.0,70.24,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
508,SURCAL 1A,US,PAYLOAD,208.5,70.24,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
509,TRANSIT 5A,US,PAYLOAD,200.0,90.55,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
513,CALSPHERE 1A,US,PAYLOAD,187.5,70.16,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
517,COSMOS 12,CIS,PAYLOAD,294.0,64.92,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
525,FTV 1157,US,PAYLOAD,210.0,82.19,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
527,FTV 2313,US,PAYLOAD,185.0,81.88,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
533,FTV 0240,US,PAYLOAD,165.5,100.41,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
554,COSMOS 13,CIS,PAYLOAD,257.5,64.91,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
562,FTV 1660,US,PAYLOAD,212.0,75.4,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
564,EXPLORER 17 (S-6),US,PAYLOAD,168.5,57.64,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
567,COSMOS 14,CIS,PAYLOAD,190.0,48.89,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
569,COSMOS 15,CIS,PAYLOAD,256.5,64.93,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
571,COSMOS 16,CIS,PAYLOAD,285.5,64.98,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
576,MERCURY ATLAS 9,US,PAYLOAD,214.5,32.54,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
578,FTV 1110,US,PAYLOAD,254.0,74.54,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
579,ERS 5,US,PAYLOAD,241.0,84.23,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
580,COSMOS 17,CIS,PAYLOAD,195.0,48.94,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
586,COSMOS 18,CIS,PAYLOAD,241.5,64.91,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
590,THOR AGENA D,US,PAYLOAD,198.5,81.82,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
591,VOSTOK 5,CIS,PAYLOAD,161.5,64.92,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
595,VOSTOK 6,CIS,PAYLOAD,177.5,64.92,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
597,SURCAL 1B,US,PAYLOAD,290.0,69.82,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
598,FTV 1292,US,PAYLOAD,207.5,69.88,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
599,SOLRAD 6,US,PAYLOAD,211.5,69.86,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
600,RADOSE 112,US,PAYLOAD,237.0,69.89,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
601,LOFTI 2A,US,PAYLOAD,199.0,69.86,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
604,TIROS 7,US,PAYLOAD,191.0,58.17,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
609,THOR AGENA D,US,PAYLOAD,184.5,81.59,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
613,THOR AGENA B,US,PAYLOAD,173.0,82.28,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
614,HITCH HIKER 1,US,PAYLOAD,203.0,81.92,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
618,ATLAS AGENA D,US,PAYLOAD,164.0,95.37,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
621,THOR AGENA D,US,PAYLOAD,177.0,82.86,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
624,DASH 2,US,PAYLOAD,399.0,84.31,LEO,81.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
626,THOR AGENA D,US,PAYLOAD,303.5,74.9,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
632,COSMOS 19,CIS,PAYLOAD,209.5,49.0,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
636,THOR AGENA D,US,PAYLOAD,240.5,75.0,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
637,THOR AGENA D,US,PAYLOAD,199.5,81.88,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
638,0.1 SQ METER TARGET,US,PAYLOAD,219.5,81.85,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
641,ATLAS AGENA D,US,PAYLOAD,226.0,94.37,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
670,TRANSIT 5B-1,US,PAYLOAD,1092.0,89.98,LEO,56.1,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_5,False,0,MEDIUM,5.0
671,RADIATION SAT (5E-1),US,PAYLOAD,1090.0,89.98,LEO,58.1,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_6,False,0,MEDIUM,6.0
673,COSMOS 20,CIS,PAYLOAD,249.5,64.89,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
677,ATLAS AGENA D,US,PAYLOAD,206.0,99.08,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
681,THOR AGENA D,US,PAYLOAD,193.5,89.87,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
682,HITCH HIKER 2,US,PAYLOAD,171.0,89.94,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
683,POLYOT 1,CIS,PAYLOAD,193.0,58.82,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
687,COSMOS 21,CIS,PAYLOAD,200.5,64.78,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
689,COSMOS 22,CIS,PAYLOAD,288.5,64.9,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
694,ATLAS CENTAUR 2,US,PAYLOAD,855.5,30.35,LEO,74.1,0.010005370874999999,1.001%,4,0,0,4,4,655.0,391,0.0003015245,0.0302%,3.8,LIMITED,CDM_ACTUAL,True,32,,
695,THOR AGENA D,US,PAYLOAD,200.5,70.04,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
704,TRANSIT 5B-2,US,PAYLOAD,1083.0,89.92,LEO,84.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_8,False,0,MEDIUM,8.0
705,TRANSIT 5E-3,US,PAYLOAD,1081.0,89.92,LEO,79.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_9,False,0,MEDIUM,9.0
707,COSMOS 23,CIS,PAYLOAD,231.0,48.94,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
711,ATLAS AGENA D,US,PAYLOAD,199.0,97.9,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
712,COSMOS 24,CIS,PAYLOAD,296.5,65.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
714,EXPLORER 19 (ADI-1),US,PAYLOAD,280.0,78.67,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
716,TIROS 8,US,PAYLOAD,652.0,58.49,LEO,56.7,0.0033909184375000003,0.339%,2,0,0,2,2,585.0,585,0.000148643,0.0149%,1.9,LIMITED,CDM_ACTUAL,True,32,,
718,THOR AGENA D,US,PAYLOAD,207.5,64.78,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
719,HITCH HIKER 3,US,PAYLOAD,209.5,64.53,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
728,GGSE 1 (GGRS),US,PAYLOAD,901.5,69.91,LEO,83.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_18,False,0,MEDIUM,18.0
729,SECOR 1B,US,PAYLOAD,910.5,69.9,LEO,82.4,0.016755993406250003,1.676%,4,0,0,4,4,515.0,425,0.0006319687,0.0632%,3.8,LIMITED,CDM_ACTUAL,True,32,,
730,SOLRAD 7A,US,PAYLOAD,907.5,69.9,LEO,54.7,0.00299091721875,0.299%,2,0,0,2,2,134.0,134,0.0001311087,0.0131%,1.9,LIMITED,CDM_ACTUAL,True,32,,
731,GREB,US,PAYLOAD,906.5,69.9,LEO,83.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_18,False,0,MEDIUM,18.0
734,OPS 3367 A,US,PAYLOAD,793.0,98.97,LEO,76.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
735,OPS 3367 B,US,PAYLOAD,796.5,98.97,LEO,75.5,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_23,False,0,MEDIUM,23.0
740,ECHO 2 (A-12),US,PAYLOAD,493.5,81.4,LEO,76.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_5,False,0,MEDIUM,5.0
744,SATURN 1 (SATURN SA-5),US,PAYLOAD,179.0,31.42,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
748,ELEKTRON 2,CIS,PAYLOAD,782.0,56.7,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
752,OPS 3444,US,PAYLOAD,232.5,75.01,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
754,OPS 2423,US,PAYLOAD,174.0,95.6,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
757,COSMOS 25,CIS,PAYLOAD,208.0,49.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
759,OPS 3722,US,PAYLOAD,176.5,82.08,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
764,OPS 3435,US,PAYLOAD,205.5,95.7,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
766,COSMOS 26,CIS,PAYLOAD,161.5,48.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
771,ARIEL 2 (UK-2),UK,PAYLOAD,235.5,51.59,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
772,COSMOS 27,CIS,PAYLOAD,203.5,64.8,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
779,COSMOS 28,CIS,PAYLOAD,291.5,65.02,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
784,POLYOT 2,CIS,PAYLOAD,170.0,58.02,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
786,OPS 3743,US,PAYLOAD,246.5,103.77,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
791,COSMOS 29,CIS,PAYLOAD,248.5,65.01,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
796,OPS 2921,US,PAYLOAD,197.0,79.87,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
797,COSMOS 30,CIS,PAYLOAD,284.0,64.88,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
799,OPS 3592,US,PAYLOAD,203.5,101.11,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
800,APOLLO MODEL 1,US,PAYLOAD,182.5,31.77,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
801,OPS 4412 (TRANSIT 9),US,PAYLOAD,836.5,90.45,LEO,76.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_34,False,0,MEDIUM,34.0
802,OPS 3483,US,PAYLOAD,196.0,79.92,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
803,COSMOS 31,CIS,PAYLOAD,194.5,48.95,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
807,COSMOS 32,CIS,PAYLOAD,263.0,51.24,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
811,OPS 3236 (STARFLASH 1A),US,PAYLOAD,181.5,114.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
812,OPS 4467 A,US,PAYLOAD,810.5,99.79,LEO,74.8,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
813,OPS 4467 B,US,PAYLOAD,813.0,99.79,LEO,74.8,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_22,False,0,MEDIUM,22.0
814,OPS 3754,US,PAYLOAD,190.5,84.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
816,COSMOS 33,CIS,PAYLOAD,238.5,65.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
822,COSMOS 34,CIS,PAYLOAD,272.0,64.91,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
824,OPS 3395,US,PAYLOAD,178.0,82.02,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
825,OPS 3684,US,PAYLOAD,232.0,92.9,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
826,OPS 4923,US,PAYLOAD,196.5,92.93,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
828,OPS 3491,US,PAYLOAD,218.0,84.98,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
833,COSMOS 35,CIS,PAYLOAD,237.5,51.26,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
844,COSMOS 36,CIS,PAYLOAD,197.5,48.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
846,OPS 3042,US,PAYLOAD,209.5,79.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
848,COSMOS 37,CIS,PAYLOAD,244.5,64.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
850,OPS 3802,US,PAYLOAD,177.5,95.52,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
851,OPS 3316,US,PAYLOAD,173.0,95.38,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
853,COSMOS 38,CIS,PAYLOAD,222.5,56.1,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
854,COSMOS 39,CIS,PAYLOAD,210.5,56.11,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
855,COSMOS 40,CIS,PAYLOAD,206.0,56.1,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
861,OPS 2739 (STARFLASH 1B),US,PAYLOAD,198.0,114.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
864,COSMOS 42,CIS,PAYLOAD,199.0,48.93,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
867,COSMOS 43,CIS,PAYLOAD,195.0,48.9,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
870,EXPLORER 20,US,PAYLOAD,922.5,79.9,LEO,84.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_35,False,0,MEDIUM,35.0
872,NIMBUS 1,US,PAYLOAD,183.0,98.67,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
876,COSMOS 44,CIS,PAYLOAD,675.5,65.06,LEO,85.8,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_11,False,0,MEDIUM,11.0
880,COSMOS 45,CIS,PAYLOAD,258.5,64.91,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
882,OPS 3497,US,PAYLOAD,213.5,84.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
883,APOLLO MODEL 2,US,PAYLOAD,192.0,31.73,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
884,OPS 4262,US,PAYLOAD,177.0,92.91,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
885,COSMOS 46,CIS,PAYLOAD,236.0,51.25,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
890,OPS 3333,US,PAYLOAD,224.0,79.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
891,COSMOS 47,CIS,PAYLOAD,277.5,64.6,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
897,OPS 5798 (TRANSIT 5B-4),US,PAYLOAD,1059.0,90.23,LEO,84.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
898,COSMOS 41,CIS,PAYLOAD,318.0,63.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
899,EXPLORER 22,US,PAYLOAD,953.5,79.69,LEO,89.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_26,False,0,MEDIUM,26.0
900,CALSPHERE 1,US,PAYLOAD,977.5,90.22,LEO,84.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_20,False,0,MEDIUM,20.0
902,CALSPHERE 2,US,PAYLOAD,1061.5,90.23,LEO,84.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
904,VOSKHOD 1,CIS,PAYLOAD,257.0,64.72,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
908,COSMOS 48,CIS,PAYLOAD,243.0,65.09,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
911,OPS 3559,US,PAYLOAD,228.5,74.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
912,OPS 4384,US,PAYLOAD,227.5,95.5,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
913,COSMOS 49,CIS,PAYLOAD,199.0,48.98,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
914,OPS 5063,US,PAYLOAD,185.0,95.43,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
919,COSMOS 50,CIS,PAYLOAD,210.5,51.23,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
921,OPS 5434,US,PAYLOAD,215.5,79.95,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
922,OPS 3062,US,PAYLOAD,173.0,82.02,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
924,EXPLORER 23,US,PAYLOAD,171.0,51.91,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
930,OPS 3360 (ORBIS),US,PAYLOAD,221.5,70.03,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
931,EXPLORER 24 (ADI-2),US,PAYLOAD,383.0,81.27,LEO,81.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
932,EXPLORER 25 (INJUN 4),US,PAYLOAD,1395.0,81.34,LEO,100.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_19,False,0,MEDIUM,19.0
946,OPS 4439,US,PAYLOAD,257.5,97.0,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
947,COSMOS 51,CIS,PAYLOAD,178.0,48.74,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
957,SAN MARCO 1,IT,PAYLOAD,168.0,37.75,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
