satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,ORBIT_CLASS,bors_score,age_factor,tri,operator_heritage_index,infant_mortality_flag,cqi,hi,mri,svi,age_years,expected_lifetime_years,launch_mass_kg,contractor_tier,operator_tier,purpose
5485,SHINSEI (MS-F2),JPN,PAYLOAD,1364.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.05,12,800.0,3,3,Communications
5486,COSMOS 441,CIS,PAYLOAD,236.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.05,12,800.0,3,3,Communications
5492,TETR 4,US,PAYLOAD,184.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.04,12,800.0,3,3,Communications
5493,COSMOS 442,CIS,PAYLOAD,249.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.04,12,800.0,3,3,Communications
5536,COSMOS 443,CIS,PAYLOAD,245.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.02,12,800.0,3,3,Communications
5547,COSMOS 444,CIS,PAYLOAD,1414.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5548,COSMOS 445,CIS,PAYLOAD,1430.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5549,COSMOS 446,CIS,PAYLOAD,1446.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5550,COSMOS 447,CIS,PAYLOAD,1462.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5551,COSMOS 448,CIS,PAYLOAD,1478.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5552,COSMOS 449,CIS,PAYLOAD,1512.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5553,COSMOS 450,CIS,PAYLOAD,1495.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5554,COSMOS 451,CIS,PAYLOAD,1530.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5557,OPS 4311 (DMSP 5B F1),US,PAYLOAD,797.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5558,COSMOS 452,CIS,PAYLOAD,237.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,54.0,12,800.0,3,3,Communications
5560,ASTEX 1,US,PAYLOAD,724.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.99,12,800.0,3,3,Communications
5563,COSMOS 453,CIS,PAYLOAD,162.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.99,12,800.0,3,3,Communications
5565,ITOS-B & DELTA 1 R/B,US,PAYLOAD,244.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.98,12,800.0,3,3,Communications
5575,OPS 7616,US,PAYLOAD,248.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.98,12,800.0,3,3,Communications
5580,PROSPERO (BLACK ARROW),UK,PAYLOAD,891.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.96,12,800.0,3,3,Communications
5585,COSMOS 454,CIS,PAYLOAD,273.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.95,12,800.0,3,3,Communications
5598,EXPLORER 45 (SSS-A),US,PAYLOAD,351.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.91,12,800.0,3,3,Communications
5611,COSMOS 456,CIS,PAYLOAD,268.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.9,12,800.0,3,3,Communications
5614,COSMOS 457,CIS,PAYLOAD,1199.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.9,12,800.0,3,3,Communications
5623,COSMOS 458,CIS,PAYLOAD,170.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.88,12,800.0,3,3,Communications
5646,COSMOS 462,CIS,PAYLOAD,171.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.86,12,800.0,3,3,Communications
5661,COSMOS 463,CIS,PAYLOAD,236.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.86,12,800.0,3,3,Communications
5670,COSMOS 464,CIS,PAYLOAD,233.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.85,12,800.0,3,3,Communications
5675,ARIEL 4 (UK-4),UK,PAYLOAD,230.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.84,12,800.0,3,3,Communications
5678,OPS 7898 (P/L 1),US,PAYLOAD,985.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5680,OPS 7898 (P/L 2),US,PAYLOAD,982.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5681,OPS 7898 (P/L 3),US,PAYLOAD,983.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5682,OPS 7898 (P/L 4),US,PAYLOAD,983.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5683,COSMOS 465,CIS,PAYLOAD,984.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5687,COSMOS 466,CIS,PAYLOAD,275.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5704,COSMOS 467,CIS,PAYLOAD,163.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5705,COSMOS 468,CIS,PAYLOAD,770.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.83,12,800.0,3,3,Communications
5721,COSMOS 469,CIS,PAYLOAD,977.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.8,12,800.0,3,3,Communications
5727,COSMOS 470,CIS,PAYLOAD,213.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.8,12,800.0,3,3,Communications
5729,AUREOLE 1,FR,PAYLOAD,905.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.8,12,800.0,3,3,Communications
5731,METEOR 1-10,CIS,PAYLOAD,853.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.79,12,800.0,3,3,Communications
5764,COSMOS 471,CIS,PAYLOAD,219.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.75,12,800.0,3,3,Communications
5769,OPS 1737,US,PAYLOAD,202.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.73,12,800.0,3,3,Communications
5772,OPS 7719,US,PAYLOAD,164.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.73,12,800.0,3,3,Communications
5804,COSMOS 472,CIS,PAYLOAD,185.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.72,12,800.0,3,3,Communications
5821,COSMOS 473,CIS,PAYLOAD,252.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.69,12,800.0,3,3,Communications
5839,COSMOS 474,CIS,PAYLOAD,220.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.66,12,800.0,3,3,Communications
5846,COSMOS 475,CIS,PAYLOAD,976.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.63,12,800.0,3,3,Communications
5862,COSMOS 477,CIS,PAYLOAD,245.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.61,12,800.0,3,3,Communications
5879,TD-1A,ESRO,PAYLOAD,243.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.59,12,800.0,3,3,Communications
5885,COSMOS 478,CIS,PAYLOAD,255.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.58,12,800.0,3,3,Communications
5888,OPS 1678,US,PAYLOAD,266.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.58,12,800.0,3,3,Communications
5894,COSMOS 479,CIS,PAYLOAD,178.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.56,12,800.0,3,3,Communications
5903,OPS 5058 (DMSP 5B F2),US,PAYLOAD,807.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.56,12,800.0,3,3,Communications
5905,COSMOS 480,CIS,PAYLOAD,1185.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.56,12,800.0,3,3,Communications
5917,METEOR 1-11,CIS,PAYLOAD,862.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.54,12,800.0,3,3,Communications
5924,COSMOS 483,CIS,PAYLOAD,250.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.53,12,800.0,3,3,Communications
5927,MOLNIYA 1-20,CIS,PAYLOAD,1869.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.53,12,800.0,3,3,Communications
5928,SRET 1,FR,PAYLOAD,353.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.53,12,800.0,3,3,Communications
5933,COSMOS 484,CIS,PAYLOAD,185.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.52,12,800.0,3,3,Communications
5936,INTERCOSMOS 6,CIS,PAYLOAD,221.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.52,12,800.0,3,3,Communications
5938,COSMOS 485,CIS,PAYLOAD,165.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.51,12,800.0,3,3,Communications
5945,COSMOS 486,CIS,PAYLOAD,206.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.5,12,800.0,3,3,Communications
6003,OPS 5640,US,PAYLOAD,176.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.49,12,800.0,3,3,Communications
6006,COSMOS 487,CIS,PAYLOAD,171.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.48,12,800.0,3,3,Communications
6016,COSMOS 488,CIS,PAYLOAD,260.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.44,12,800.0,3,3,Communications
6019,COSMOS 489,CIS,PAYLOAD,977.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.44,12,800.0,3,3,Communications
6021,COSMOS 490,CIS,PAYLOAD,236.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.41,12,800.0,3,3,Communications
6035,COSMOS 491,CIS,PAYLOAD,255.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.39,12,800.0,3,3,Communications
6037,OPS 6371,US,PAYLOAD,185.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.39,12,800.0,3,3,Communications
6049,COSMOS 492,CIS,PAYLOAD,245.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.35,12,800.0,3,3,Communications
6053,COSMOS 493,CIS,PAYLOAD,227.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.31,12,800.0,3,3,Communications
6059,COSMOS 494,CIS,PAYLOAD,770.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.31,12,800.0,3,3,Communications
6060,COSMOS 495,CIS,PAYLOAD,235.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.31,12,800.0,3,3,Communications
6066,COSMOS 496,CIS,PAYLOAD,215.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.3,12,800.0,3,3,Communications
6075,INTERCOSMOS 7,CIS,PAYLOAD,191.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.29,12,800.0,3,3,Communications
6076,COSMOS 497,CIS,PAYLOAD,207.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.29,12,800.0,3,3,Communications
6079,METEOR 1-12,CIS,PAYLOAD,881.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.29,12,800.0,3,3,Communications
6086,COSMOS 498,CIS,PAYLOAD,172.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.28,12,800.0,3,3,Communications
6090,COSMOS 499,CIS,PAYLOAD,230.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.27,12,800.0,3,3,Communications
6094,OPS 7293,US,PAYLOAD,211.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.27,12,800.0,3,3,Communications
6096,OPS 7803,US,PAYLOAD,208.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.27,12,800.0,3,3,Communications
6097,COSMOS 500,CIS,PAYLOAD,204.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.26,12,800.0,3,3,Communications
6099,COSMOS 501,CIS,PAYLOAD,192.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.26,12,800.0,3,3,Communications
6105,COSMOS 502,CIS,PAYLOAD,221.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.25,12,800.0,3,3,Communications
6114,COSMOS 503,CIS,PAYLOAD,235.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.24,12,800.0,3,3,Communications
6117,COSMOS 504,CIS,PAYLOAD,1408.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6118,COSMOS 505,CIS,PAYLOAD,1423.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6119,COSMOS 506,CIS,PAYLOAD,1438.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6120,COSMOS 507,CIS,PAYLOAD,1453.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6121,COSMOS 508,CIS,PAYLOAD,1469.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6122,COSMOS 509,CIS,PAYLOAD,1485.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6123,COSMOS 510,CIS,PAYLOAD,1502.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6124,COSMOS 511,CIS,PAYLOAD,1520.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.23,12,800.0,3,3,Communications
6126,LANDSAT 1 (ERTS 1),US,PAYLOAD,901.5,LEO,63.8,1.0,0.545,0.7,0.1,0.3,0.8,0.3,0.6,53.23,12,800.0,3,3,Earth Observation
6130,COSMOS 512,CIS,PAYLOAD,228.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.21,12,800.0,3,3,Communications
6135,COSMOS 513,CIS,PAYLOAD,267.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.2,12,800.0,3,3,Communications
6142,EXPLORER 46 (MTS),US,PAYLOAD,225.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.17,12,800.0,3,3,Communications
6148,COSMOS 514,CIS,PAYLOAD,957.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.16,12,800.0,3,3,Communications
6150,COSMOS 515,CIS,PAYLOAD,257.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.16,12,800.0,3,3,Communications
6152,DENPA (REXS),JPN,PAYLOAD,180.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.15,12,800.0,3,3,Communications
6153,OAO 3 (COPERNICUS),US,PAYLOAD,694.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.15,12,800.0,3,3,Communications
6154,COSMOS 516,CIS,PAYLOAD,972.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.15,12,800.0,3,3,Communications
6168,COSMOS 517,CIS,PAYLOAD,235.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.12,12,800.0,3,3,Communications
6172,OPS 8888,US,PAYLOAD,225.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.12,12,800.0,3,3,Communications
6173,TRIAD 1,US,PAYLOAD,718.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.11,12,800.0,3,3,Communications
6186,COSMOS 518,CIS,PAYLOAD,250.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.08,12,800.0,3,3,Communications
6188,COSMOS 519,CIS,PAYLOAD,279.0,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.08,12,800.0,3,3,Communications
6206,COSMOS 521,CIS,PAYLOAD,990.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.04,12,800.0,3,3,Communications
6217,OPS 8180 (STP RADSAT),US,PAYLOAD,659.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.03,12,800.0,3,3,Communications
6219,COSMOS 522,CIS,PAYLOAD,271.5,LEO,65.0,1.0,0.575,0.7,0.1,0.3,0.8,0.3,0.8,53.03,12,800.0,3,3,Communications
