NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_SITE,LAUNCH_YEAR,PERIOD,INCLINATION,APOGEE,PERIGEE,ALTITUDE_MEAN_KM,ORBIT_CLASS
48401,STARLINK-2571,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48402,STARLINK-2560,US,PAYLOAD,D,2021-05-04,AFETR,2021,89.56,53.04,258.0,248.0,253.0,LEO
48403,STARLINK-2561,US,PAYLOAD,D,2021-05-04,AFETR,2021,87.95,53.04,174.0,171.0,172.5,LEO
48404,STARLINK-2593,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48405,STARLINK-2570,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48406,STARLINK-2568,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48407,STARLINK-2595,US,PAYLOAD,P,2021-05-04,AFETR,2021,92.67,53.04,408.0,402.0,405.0,LEO
48408,STARLINK-2592,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48409,STARLINK-2596,US,PAYLOAD,D,2021-05-04,AFETR,2021,92.63,53.05,404.0,403.0,403.5,LEO
48410,STARLINK-2563,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48411,STARLINK-2505,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48412,STARLINK-2581,US,PAYLOAD,+,2021-05-04,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48423,YAOGAN-30 09A,PRC,PAYLOAD,+,2021-05-06,XICLF,2021,95.95,35.0,568.0,561.0,564.5,LEO
48424,YAOGAN-30 09B,PRC,PAYLOAD,+,2021-05-06,XICLF,2021,95.96,34.99,567.0,562.0,564.5,LEO
48425,YAOGAN-30 09C,PRC,PAYLOAD,+,2021-05-06,XICLF,2021,95.95,34.99,566.0,563.0,564.5,LEO
48426,TIANQI-12,PRC,PAYLOAD,+,2021-05-06,XICLF,2021,95.48,35.0,544.0,539.0,541.5,LEO
48428,STARLINK-2461,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48429,STARLINK-2749,US,PAYLOAD,D,2021-05-09,AFETR,2021,88.26,53.03,190.0,187.0,188.5,LEO
48430,STARLINK-2729,US,PAYLOAD,D,2021-05-09,AFETR,2021,87.7,53.07,178.0,143.0,160.5,LEO
48431,STARLINK-2700,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,546.0,547.5,LEO
48432,STARLINK-2680,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48433,STARLINK-2699,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48434,STARLINK-2692,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48435,STARLINK-2633,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48436,STARLINK-2639,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48437,STARLINK-2642,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48438,STARLINK-2640,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48439,STARLINK-2583,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48440,STARLINK-2682,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48441,STARLINK-2702,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48442,STARLINK-2644,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48443,STARLINK-2663,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48444,STARLINK-2645,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48445,STARLINK-2634,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48446,STARLINK-2247,US,PAYLOAD,D,2021-05-09,AFETR,2021,88.82,53.04,219.0,213.0,216.0,LEO
48447,STARLINK-2269,US,PAYLOAD,D,2021-05-09,AFETR,2021,87.77,53.04,167.0,160.0,163.5,LEO
48448,STARLINK-2632,US,PAYLOAD,D,2021-05-09,AFETR,2021,90.59,53.04,312.0,295.0,303.5,LEO
48449,STARLINK-2655,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,547.0,547.5,LEO
48450,STARLINK-2660,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48451,STARLINK-2652,US,PAYLOAD,D,2021-05-09,AFETR,2021,90.91,53.04,327.0,312.0,319.5,LEO
48452,STARLINK-2703,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48453,STARLINK-2620,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48454,STARLINK-2654,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,546.0,547.5,LEO
48455,STARLINK-2497,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48456,STARLINK-2508,US,PAYLOAD,D,2021-05-09,AFETR,2021,90.59,53.04,311.0,296.0,303.5,LEO
48457,STARLINK-2529,US,PAYLOAD,D,2021-05-09,AFETR,2021,87.28,53.03,143.0,137.0,140.0,LEO
48458,STARLINK-2698,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48459,STARLINK-2579,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,545.0,547.0,LEO
48460,STARLINK-2582,US,PAYLOAD,P,2021-05-09,AFETR,2021,94.32,53.07,491.0,480.0,485.5,LEO
48461,STARLINK-2693,US,PAYLOAD,D,2021-05-09,AFETR,2021,88.22,53.03,190.0,183.0,186.5,LEO
48462,STARLINK-2683,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48463,STARLINK-2689,US,PAYLOAD,D,2021-05-09,AFETR,2021,87.92,53.03,175.0,169.0,172.0,LEO
48464,STARLINK-2686,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48465,STARLINK-2681,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48466,STARLINK-2687,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,546.0,547.5,LEO
48467,STARLINK-2659,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48468,STARLINK-2685,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,545.0,547.0,LEO
48469,STARLINK-2661,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48470,STARLINK-2675,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,546.0,547.5,LEO
48471,STARLINK-2684,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,549.0,545.0,547.0,LEO
48472,STARLINK-2722,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48473,STARLINK-2658,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48474,STARLINK-2697,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48475,STARLINK-2619,US,PAYLOAD,P,2021-05-09,AFETR,2021,92.98,53.03,428.0,412.0,420.0,LEO
48476,STARLINK-2723,US,PAYLOAD,D,2021-05-09,AFETR,2021,87.39,53.02,146.0,144.0,145.0,LEO
48477,STARLINK-2638,US,PAYLOAD,D,2021-05-09,AFETR,2021,87.59,53.02,162.0,149.0,155.5,LEO
48478,STARLINK-2728,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48479,STARLINK-2755,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48480,STARLINK-2690,US,PAYLOAD,D,2021-05-09,AFETR,2021,90.76,53.05,320.0,304.0,312.0,LEO
48481,STARLINK-2706,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48482,STARLINK-2525,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48483,STARLINK-2531,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48484,STARLINK-2696,US,PAYLOAD,P,2021-05-09,AFETR,2021,91.2,53.03,338.0,330.0,334.0,LEO
48485,STARLINK-2500,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48486,STARLINK-2496,US,PAYLOAD,D,2021-05-09,AFETR,2021,89.72,53.04,270.0,251.0,260.5,LEO
48487,STARLINK-2494,US,PAYLOAD,+,2021-05-09,AFETR,2021,95.59,53.05,548.0,547.0,547.5,LEO
48553,STARLINK-2063,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48554,STARLINK-2139,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48555,STARLINK-2145,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48556,STARLINK-2151,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48557,STARLINK-2155,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48558,STARLINK-2166,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48559,STARLINK-2167,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.07,53.03,181.0,177.0,179.0,LEO
48560,STARLINK-2173,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.24,53.02,191.0,184.0,187.5,LEO
48561,STARLINK-2186,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.69,53.04,216.0,203.0,209.5,LEO
48562,STARLINK-2187,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48563,STARLINK-2188,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48564,STARLINK-2190,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48565,STARLINK-2191,US,PAYLOAD,D,2021-05-15,AFETR,2021,87.39,53.01,150.0,140.0,145.0,LEO
48566,STARLINK-2214,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48567,STARLINK-2215,US,PAYLOAD,D,2021-05-15,AFETR,2021,87.78,53.03,165.0,164.0,164.5,LEO
48568,STARLINK-2217,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48569,STARLINK-2219,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48570,STARLINK-2220,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48571,STARLINK-2221,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48572,STARLINK-2222,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48573,STARLINK-2224,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48574,STARLINK-2225,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48575,STARLINK-2227,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48576,STARLINK-2228,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48577,STARLINK-2231,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48578,STARLINK-2232,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48579,STARLINK-2233,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.87,53.04,222.0,215.0,218.5,LEO
48580,STARLINK-2234,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48581,STARLINK-2235,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48582,STARLINK-2236,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48583,STARLINK-2237,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48584,STARLINK-2238,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48585,STARLINK-2240,US,PAYLOAD,D,2021-05-15,AFETR,2021,87.49,53.02,153.0,147.0,150.0,LEO
48586,STARLINK-2241,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48587,STARLINK-2242,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.54,53.03,206.0,199.0,202.5,LEO
48588,STARLINK-2244,US,PAYLOAD,D,2021-05-15,AFETR,2021,87.1,53.02,132.0,129.0,130.5,LEO
48589,STARLINK-2245,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48590,STARLINK-2246,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.13,53.03,188.0,176.0,182.0,LEO
48591,STARLINK-2248,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.06,53.04,180.0,178.0,179.0,LEO
48592,STARLINK-2249,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48593,STARLINK-2250,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48594,STARLINK-2251,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48595,STARLINK-2252,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,549.0,546.0,547.5,LEO
48596,STARLINK-2253,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48597,STARLINK-2255,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48598,STARLINK-2256,US,PAYLOAD,D,2021-05-15,AFETR,2021,87.85,53.03,171.0,165.0,168.0,LEO
48599,STARLINK-2274,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.04,53.04,180.0,176.0,178.0,LEO
48600,STARLINK-2275,US,PAYLOAD,D,2021-05-15,AFETR,2021,87.42,53.03,153.0,141.0,147.0,LEO
48601,STARLINK-2276,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.4,53.04,204.0,187.0,195.5,LEO
48602,STARLINK-2713,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48603,STARLINK-2714,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48604,STARLINK-2757,US,PAYLOAD,+,2021-05-15,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48605,CAPELLA-6-WHITNEY,US,PAYLOAD,D,2021-05-15,AFETR,2021,88.18,52.99,186.0,183.0,184.5,LEO
48606,TYVAK-0130,US,PAYLOAD,+,2021-05-15,AFETR,2021,94.58,53.01,505.0,491.0,498.0,LEO
48619,TDO-3,US,PAYLOAD,D,2021-05-18,AFETR,2021,88.73,26.08,280.0,144.0,212.0,LEO
48620,TDO-4,US,PAYLOAD,D,2021-05-18,AFETR,2021,88.41,26.08,260.0,132.0,196.0,LEO
48621,HAIYANG-2D,PRC,PAYLOAD,+,2021-05-19,JSC,2021,104.09,66.0,958.0,946.0,952.0,LEO
48626,SPACEBEE-65,US,PAYLOAD,D,2021-01-24,AFETR,2021,87.47,97.12,156.0,143.0,149.5,LEO
48627,SPACEBEE-64,US,PAYLOAD,D,2021-01-24,AFETR,2021,87.77,97.13,172.0,156.0,164.0,LEO
48628,SPACEBEE-66,US,PAYLOAD,D,2021-01-24,AFETR,2021,87.71,97.13,170.0,153.0,161.5,LEO
48629,SPACEBEE-67,US,PAYLOAD,D,2021-01-24,AFETR,2021,87.64,97.13,165.0,149.0,157.0,LEO
48630,SPACEBEE-68,US,PAYLOAD,D,2021-01-24,AFETR,2021,88.76,97.13,222.0,204.0,213.0,LEO
48631,SPACEBEE-69,US,PAYLOAD,D,2021-01-24,AFETR,2021,88.97,97.13,232.0,215.0,223.5,LEO
48632,SPACEBEE-70,US,PAYLOAD,D,2021-01-24,AFETR,2021,89.09,97.14,238.0,222.0,230.0,LEO
48633,SPACEBEE-71,US,PAYLOAD,D,2021-01-24,AFETR,2021,88.66,97.13,217.0,200.0,208.5,LEO
48634,SPACEBEE-72,US,PAYLOAD,D,2021-01-24,AFETR,2021,87.96,97.13,184.0,163.0,173.5,LEO
48635,SPACEBEE-73,US,PAYLOAD,D,2021-01-24,AFETR,2021,89.1,97.13,240.0,220.0,230.0,LEO
48636,SPACEBEE-74,US,PAYLOAD,D,2021-01-24,AFETR,2021,88.32,97.13,200.0,182.0,191.0,LEO
48637,SPACEBEE-75,US,PAYLOAD,D,2021-01-24,AFETR,2021,88.52,97.12,210.0,192.0,201.0,LEO
48638,STARLINK-2758,US,PAYLOAD,D,2021-05-26,AFETR,2021,87.56,53.02,166.0,142.0,154.0,LEO
48639,STARLINK-2739,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48640,STARLINK-2736,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48641,STARLINK-2754,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48642,STARLINK-2646,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,547.0,547.5,LEO
48643,STARLINK-2704,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,549.0,546.0,547.5,LEO
48644,STARLINK-2695,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48645,STARLINK-2733,US,PAYLOAD,D,2021-05-26,AFETR,2021,87.54,53.02,157.0,148.0,152.5,LEO
48646,STARLINK-2732,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48647,STARLINK-2691,US,PAYLOAD,D,2021-05-26,AFETR,2021,87.73,53.04,166.0,158.0,162.0,LEO
48648,STARLINK-2521,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48649,STARLINK-2673,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48650,STARLINK-2672,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48651,STARLINK-2731,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48652,STARLINK-2727,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48653,STARLINK-2720,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48654,STARLINK-2651,US,PAYLOAD,P,2021-05-26,AFETR,2021,92.88,53.05,416.0,415.0,415.5,LEO
48655,STARLINK-2657,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48656,STARLINK-2701,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48657,STARLINK-2734,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48658,STARLINK-2647,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48659,STARLINK-2717,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48660,STARLINK-2688,US,PAYLOAD,D,2021-05-26,AFETR,2021,88.2,53.04,188.0,183.0,185.5,LEO
48661,STARLINK-2708,US,PAYLOAD,D,2021-05-26,AFETR,2021,87.37,53.0,149.0,139.0,144.0,LEO
48662,STARLINK-2726,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48663,STARLINK-2667,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48664,STARLINK-2709,US,PAYLOAD,D,2021-05-26,AFETR,2021,87.54,53.03,158.0,147.0,152.5,LEO
48665,STARLINK-2653,US,PAYLOAD,D,2021-05-26,AFETR,2021,88.41,53.03,197.0,195.0,196.0,LEO
48666,STARLINK-2666,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48667,STARLINK-2735,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48668,STARLINK-2738,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48669,STARLINK-2707,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48670,STARLINK-2763,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48671,STARLINK-2745,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48672,STARLINK-2705,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48673,STARLINK-2711,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48674,STARLINK-2712,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48675,STARLINK-2737,US,PAYLOAD,D,2021-05-26,AFETR,2021,88.11,53.04,181.0,180.0,180.5,LEO
48676,STARLINK-2746,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48677,STARLINK-2719,US,PAYLOAD,D,2021-05-26,AFETR,2021,92.97,53.05,421.0,419.0,420.0,LEO
48678,STARLINK-2615,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48679,STARLINK-2648,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48680,STARLINK-2649,US,PAYLOAD,D,2021-05-26,AFETR,2021,88.47,53.03,201.0,197.0,199.0,LEO
48681,STARLINK-2725,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48682,STARLINK-2743,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48683,STARLINK-2756,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48684,STARLINK-2741,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48685,STARLINK-2751,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48686,STARLINK-2629,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,547.0,547.5,LEO
48687,STARLINK-2627,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,547.0,547.5,LEO
48688,STARLINK-2742,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48689,STARLINK-2617,US,PAYLOAD,D,2021-05-26,AFETR,2021,88.09,53.03,185.0,174.0,179.5,LEO
48690,STARLINK-2740,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48691,STARLINK-2750,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48692,STARLINK-2752,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48693,STARLINK-2618,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48694,STARLINK-2748,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48695,STARLINK-2616,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.06,548.0,546.0,547.0,LEO
48696,STARLINK-2753,US,PAYLOAD,+,2021-05-26,AFETR,2021,95.59,53.05,548.0,546.0,547.0,LEO
48697,STARLINK-2715,US,PAYLOAD,D,2021-05-26,AFETR,2021,91.18,53.02,336.0,329.0,332.5,LEO
48767,ONEWEB-0211,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.42,87.9,1201.0,1198.0,1199.5,LEO
48768,ONEWEB-0223,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1201.0,1202.0,LEO
48769,ONEWEB-0230,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1200.0,1201.5,LEO
48770,ONEWEB-0237,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1201.0,1202.0,LEO
48771,ONEWEB-0235,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1201.0,1202.0,LEO
48772,ONEWEB-0242,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1201.0,1202.0,LEO
48773,ONEWEB-0241,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1200.0,1201.5,LEO
48774,ONEWEB-0243,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1201.0,1202.0,LEO
48775,ONEWEB-0222,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1200.0,1201.5,LEO
48776,ONEWEB-0244,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1200.0,1201.5,LEO
48777,ONEWEB-0247,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1201.0,1202.0,LEO
48778,ONEWEB-0245,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1200.0,1201.5,LEO
48779,ONEWEB-0229,UK,PAYLOAD,+,2021-05-28,VOSTO,2021,109.46,87.9,1203.0,1200.0,1201.5,LEO
