Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
Jugnu,"Indian Institute of Technology, Kanpur",India,3U,2011-10-12,"Was operational, ?",Educational space systems engineering with camera and GPS.,
SRMSat (Sri Ramaswamy Memorial),SRM University,India,10 kg,2011-10-12,"Semi-operational, ?, Was operational",Monitor greenhouse gases with grating spectrometer.,
"AubieSat-1 (OSCAR-71, AO 71, AubieSat-OSCAR 71)",Auburn University,US,1U,2011-10-28,"Reentered, Was operational",Measure average density of ionospheric electronics using Faraday rotation effect.,
"DICE-1 (Dynamic Ionosphere CubeSat Experiment, DICE-E, Farkle)",Utah State University,US,1.5U,2011-10-28,"Reentered, Was operational",Mapping geomagnetic Storm Enhanced Density (SED) plasma bulge and plume formations in Earth’s ionosphere.,
"DICE-2 (Dynamic Ionosphere CubeSat Experiment, DICE-Y, Yahtzee)",Utah State University,US,1.5U,2011-10-28,"Reentered, Was operational",Mapping geomagnetic Storm Enhanced Density (SED) plasma bulge and plume formations in Earth’s ionosphere.,
"E1P U2 (HRBE , Explorer-1' U2, William A. Hiscock Radiation Belt Explorer)",Montana State University,US,1U,2011-10-28,"Reentered, Operational, ?",Detect the Van Allen radiation belts in honor of the 50th anniversary of Explorer-1.,
"M-Cubed (COVE, MCUBED, M3)",University of Michigan,US,1U,2011-10-28,"Reentered, Was semi-operational",Demonstrate CubeSat platform and image Earth.,
RAX-2 (Radio Aurora Explorer-2),University of Michigan,US,3U,2011-10-28,"Reentered, Was operational",Investigate causes of upper atmospheric/ionospheric plasma turbulence by studying large plasma formations.,
e-st@r (e-star-i),Politecnico di Torino,Italy,1U,2012-02-13,"Reentered, Was operational",Demonstrate CubeSat platform technologies for educational purposes with focus on ADCS.,
Goliat,University of Bucharest,Romania,1U,2012-02-13,"Reentered, Was semi-operational",Educational space systems engineering and camera.,
"MaSat-1 (MO 72, MaSat-OSCAR 72)",Budapest University of Technology and Economics,Hungary,1U,2012-02-13,"Reentered, Operational",Educational space systems engineering and camera.,
PW-Sat,Warsaw University of Technology,Poland,1U,2012-02-13,"Reentered, Was operational",Demonstrate deorbiting method with Shape Memory Alloy based sail.,
ROBUSTA-1A (Radiation on Bipolar University Satellite Test Application),University of Montpellier,France,1U,2012-02-13,"Reentered, No signal",Measure the radiation induced degradation of electronic devices.,
UNICubeSat-GG (Gravity Gradient),Sapienza University of Rome,Italy,1U,2012-02-13,"Reentered, Was semi-operational",Demonstrate passive attitude control technique based on gravity gradient stabilization with deployable boom.,
Xatcobeo (Dieste),University of Vigo,Spain,1U,2012-02-13,"Reentered, Operational",Educational space systems engineering with SDR radio and radiation sensor payloads.,
HORYU-2,Kyushu Institute of Technology,Japan,7.1 kg,2012-05-17,"Semi-operational, ?",Demonstration of solar array discharge suppression technologies at 300V and taking photos of Earth.,
F-1 (F1),FPT University,Vietnam,1U,2012-07-21,"Reentered, No signal",Educational space systems engineering with camera.,
FITSat-1 (NIWAKA),Fukuoka Institute of Technology,Japan,1U,2012-07-21,"Reentered, Operational",Demonstrated high-speed transmitter for photos and LED-based optical communication.,
RAIKO,Tohoku University,Japan,2U,2012-07-21,"Reentered, Was operational",Demonstrate technologies for larger satellites including CMOS and CCD sensors.,
TechEdSat (Technological and Educational Nanosatellite),NASA Ames Research Center,US,1U,2012-07-21,"Reentered, Operational",Demonstrate plug-and-play architecture and communication systems plus camera.,
We Wish (We-Wish),Meisei Electric,Japan,1U,2012-07-21,"Reentered, Operational",Educational project with infrared camera and SSTV transmitter.,
"TT 1 (TianTuo 1, Tiantuo Yihao Weixing)",National University of Defense Technology,China,9.3 kg,2012-09-08,"Reentered, Operational",Demonstrate CubeSat platform technologies and AIS and camera.,
AENEAS,University of Southern California,US,3U,2012-09-13,Semi-operational,Tracking cargo containers over the ocean with deployable parabolic antenna.,
AeroCube-4A (AeroCube 4.5A),Aerospace Corporation,US,1U,2012-09-13,Was operational,Attitude control with movable solar panels and launch vehicle environment data logger.,
AeroCube-4B (AeroCube 4.5B),Aerospace Corporation,US,1U,2012-09-13,"Reentered, Was operational, ?",Attitude control with movable solar panels for formation flying.,
AeroCube-4C,Aerospace Corporation,US,1U,2012-09-13,"Reentered, Was operational, ?",Attitude control with movable solar panels for formation flying.,
"CINEMA (CubeSat for Ions, Neutrals, Electrons, & MAgnetic fields)",University of California,US,3U,2012-09-13,"Was operational, ?",Space weather measurements measuring electron and ions in the range of 2-200 keV.,
CP5,California Polytechnic State University (Cal Poly),US,1U,2012-09-13,Was operational,De-orbiting experiment using a thin-film deployable mechanism.,
CSSWE (Colorado Student Space Weather Experiment),University of Colorado Boulder,US,3U,2012-09-13,Was operational,Measure the directional differential flux of Solar Energetic Protons (SEPs) and Earth’s radiation belt electrons.,
CXBN (Cosmic X-ray Background Nanosatellite),Morehead State University,US,2U,2012-09-13,Was semi-operational,Measure cosmic x-ray background in the 30-50 keV range.,
"Re (STARE A, Space-based Telescopes for the Actionable Refinement of Ephemeris)",LLNL (Lawrene Livermore National Laboratory),US,3U,2012-09-13,Was semi-operational,Observe objects in space for space situational awareness and orbital parameters refinement.,
SMDC-ONE 2.1 (Able),US Army Space and Missile Defense Command,US,3U,2012-09-13,Was operational,Demonstrate the ability to rapidly design and develop militarily relevant low cost spacecraft and communications relay.,
SMDC-ONE 2.2 (Baker),US Army Space and Missile Defense Command,US,3U,2012-09-13,Was operational,Demonstrate the ability to rapidly design and develop militarily relevant low cost spacecraft and communications relay.,
AAUSAT3 (AAUSAT-3),Aalborg University,Denmark,1U,2013-02-25,Was operational,Educational space systems engineering and testing AIS receivers.,
"STRaND-1 (Surrey Training, Research and Nanosatellite Demonstrator)",SSTL,UK,3U,2013-02-25,Was operational,Demonstrate CubeSat platforms technologies including Android smartphone and propulsion systems.,
"TUGSat 1 (Technische Universität Graz Satellite), BRITE-Austria, CanX 3B)",Graz University of Technology,Austria,7 kg,2013-02-25,"Operational, ?","Investigation of the brightness oscillations of massive luminous stars, BRITE constellation.",
"UniBRITE-1 (BRITE-U, CanX 3A)",University of Vienna,Austria,7 kg,2013-02-25,"Semi-operational, ?","Investigation of the brightness oscillations of massive luminous stars, BRITE constellation.",
BEESAT-2,Technical University of Berlin,Germany,1U,2013-04-19,"Reentered, Operational",Educational and technology demonstrations of reaction wheels and camera.,
BEESAT-3,Technical University of Berlin,Germany,1U,2013-04-19,"Reentered, Operational",Educational training and S-band transmitter demonstration.,
Dove-2 (Dove 0405),Planet Labs,US,3U,2013-04-19,"Was operational, Retired",Constellation for optical Earth observation with 3-5m resolution.,
OSSI-1 (Open Source Satellite Initiative),Open Source Satellite Initiative,South Korea,1U,2013-04-19,"Reentered, No signal",Simple beacon transmitter and LED array for Morse code messages.,
SOMP (Students Oxygen Measurement Project),Dresden University of Technology,Germany,1U,2013-04-19,"Reentered, Operational",Educational training in space systems engineering and measuring atomic oxygen.,
Dove-1 (Dove 0601),Planet Labs,US,3U,2013-04-21,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
PhoneSat 1.0a (Graham),NASA Ames Research Center,US,1U,2013-04-21,"Reentered, Operational",Off-the-shelf commercial smartphone as the control system for the satellite and other technology demonstrations.,
"PhoneSat 1.0b (Bell, TechEdSat-2)",NASA Ames Research Center,US,1U,2013-04-21,"Reentered, Operational",Off-the-shelf commercial smartphone as the control system for the satellite and other technology demonstrations.,
PhoneSat 2.0a (Alexander),NASA Ames Research Center,US,1U,2013-04-21,"Reentered, Operational",Off-the-shelf commercial smartphone as the control system for the satellite and other technology demonstrations.,
CubeBug-1 (Capitán Beto),Satellogic,Argentina,2U,2013-04-26,Was operational,Demonstrate CubeSat platform technologies including reaction wheels and star tracker.,
NEE-01 Pegaso,EXA (Ecuador Space Agency),Ecuador,1U,2013-04-26,Was semi-operational,Transmit live video feed from orbit with SSTV.,
TURKSAT-3USAT,ITU (Istanbul Technical University),Turkey,3U,2013-04-26,Was operational,Main payload is linear transponder operating in VHF/UHF.,
ESTCube-1,University of Tartu,Estonia,1U,2013-05-07,Was operational,"Educational training, testing deployment of 10 m tether for deorbiting and camera.",
ArduSat,Spire,US,1U,2013-08-03,"Reentered, Operational",Platform for students and space enthusiasts to run space-based Arduino experiments.,
ArduSat-X,Spire,US,1U,2013-08-03,"Reentered, Operational",Platform for students and space enthusiasts to run space-based Arduino experiments.,
Pico Dragon (Picodragon),Vietnam National Satellite Center,Vietnam,1U,2013-08-03,"Reentered, Operational",Educational training and taking pictures of Earth.,
TechEdSat-3p,NASA Ames Research Center,US,3U,2013-08-03,"Reentered, Operational",Demonstrate drag device deorbiting system and Iridium modem.,
POPACS (Polar Orbiting Passive Atmospheric Calibration Sphere),Utah State University,US,3U,2013-09-29,Passive,3 passive spheres to assess changes in the density of the upper atmosphere.,
Black Knight 1 (BK 1),West Point Military Academy,US,1U,2013-11-20,"Reentered, No signal",Educational training for space systems engineering and camera payload.,
"CAPE-2 (CAPE2, OSCAR 75, LO-75)",University of Louisiana at Lafayette,US,1U,2013-11-20,"Reentered, Semi-operational",Demonstrate CubeSat platform technologies plus voice repeater payload.,
ChargerSat-1 (ChargerSat 1.2),University of Alabama,US,1U,2013-11-20,"Reentered, No signal",Educational training and demonstration of CubeSat platform technologies.,
COPPER (Close Orbiting Propellant Plume and Elemental Recognition),Saint Louis University,US,1U,2013-11-20,"Reentered, No signal",Demonstrate microbolometer array for infrared imaging and radiation measurements.,
"DragonSat 1 (DRAGONSat-1, USNA-8)",Drexel University,US,1U,2013-11-20,"Reentered, No signal",Educational training for space systems engineering and taking photos of aurora.,
Firefly,NASA Goddard Space Flight Center,US,3U,2013-11-20,"Reentered, Operational",Investigate Terrestrial Gamma-ray Flashes (TGFs).,
Ho‘oponopono 2 (H2),University of Hawai’i at Mānoa,US,3U,2013-11-20,"Reentered, No signal",Radar calibration service.,
"Horus (STARE B, Space-Based Telescopes for Actionable Refinement of Ephemeris))",LLNL (Lawrene Livermore National Laboratory),US,3U,2013-11-20,"Reentered, Was operational",Observe objects in space for space situational awareness and orbital parameters refinement.,
KYSAT II (KySat-2),Kentucky universities,US,1U,2013-11-20,"Reentered, Was operational",Demonstrate CubeSat platform technologies including stellar gyroscope and camera.,
NPS-SCAT (Naval Postgraduate School Solar Cell Array Tester),Naval Postgraduate School (NPS),US,1U,2013-11-20,"Reentered, Was operational",Experiment to measure solar cells degradation.,
"ORS Tech 1 (MBD, Multimission Bus Demonstration)",Johns Hopkins APL,US,3U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform technologies.,
"ORS Tech 2 (MBD, Multimission Bus Demonstration)",Johns Hopkins APL,US,3U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform technologies.,
"ORSES (ORS 1, ORS Enabler Satellite)",US Army Space and Missile Defense Command,US,3U,2013-11-20,"Reentered, Was operational",Provide communications and data capabilities for underserved tactical users based on SMDC-ONE.,
PhoneSat 2.4a,NASA Ames Research Center,US,1U,2013-11-20,"Reentered, Operational",Off-the-shelf commercial smartphone as the control system for the satellite and other technology demonstrations.,
Prometheus 1-1,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-2,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-3,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-4,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-5,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-6,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-7,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
Prometheus 1-8,USSOCOM (US Special Operations Command),US,1.5U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform methodologies and communications for remote field units.,
"SENSE SV1 (Space Environmental NanoSat Experiment, SV-1)",US Air Force Space Command,US,3U,2013-11-20,"Reentered, Was operational",Demonstrate CubeSat platform technologies. and radio occultation measurements of total electron content and L-band scintillation.,
"SENSE SV2 (Space Environmental NanoSat Experiment, SV-2)",US Air Force Space Command,US,3U,2013-11-20,"Reentered, Was semi-operational",Demonstrate CubeSat platform technologies. and radio occultation measurements of total electron content and L-band scintillation.,
SwampSat,University of Florida,US,1U,2013-11-20,"Reentered, No signal",Demonstrate on orbit precision three axis attitude control using a pyramidal configuration of control moment gyroscopes.,
TJ3sat,Thomas Jefferson High School for Science and Technology,US,1U,2013-11-20,"Reentered, No signal",Educational space systems engineering.,
Trailblazer (SPA-1 Trailblazer),University of New Mexico,US,1U,2013-11-20,"Reentered, No signal",Proof-of-concept flight for Space Plug-and-play Architecture.,
Vermont Lunar CubeSat,Vermont Technical College,US,1U,2013-11-20,"Reentered, Operational",Demonstrate CubeSat platform technologies for Moon mission.,
"$50Sat (50-Dollarsat, Eagle 2, Morehead-OSCAR-76)",Morehead State University,US,PocketQube 1.5p,2013-11-21,"Reentered, Was operational",Demonstrate very low cost satellites with PocketQube.,
"BRITE-PL-1 Lem (BRITE-Lem, CanX 3C)",The Space Research Centre of the Polish Academy of Sciences,Poland,6 kg,2013-11-21,"Semi-operational, ?","Investigation of the brightness oscillations of massive luminous stars, BRITE constellation.",
"CINEMA 2 (TRIO 2, KHUSAT 1)",Kyung Hee University,South Korea,3U,2013-11-21,Was semi-operational,Space weather measurements measuring electron and ions in the range of 2-200 keV.,
"CINEMA 3 (TRIO 3, KHUSAT 2)",Kyung Hee University,South Korea,3U,2013-11-21,No signal,Space weather measurements measuring electron and ions in the range of 2-200 keV.,
CubeBug-2 (Manolito),Satellogic,Argentina,2U,2013-11-21,Operational,Demonstrate CubeSat platform technologies including reaction wheels and star tracker.,
Delfi-n3Xt,Delft University of Technology,Netherlands,3U,2013-11-21,"Semi-operational, ?, Was operational","Education, technology demonstration, CubeSat bus advancement and cold gas miccropropulsion.",
Dove-3 (Dove 0711),Planet Labs,US,3U,2013-11-21,"Retired, Was operational",Constellation for optical Earth observation with 3-5m resolution.,
Dove-4 (Dove 4),Planet Labs,US,3U,2013-11-21,"Deployment failure, On spacecraft",Constellation for optical Earth observation with 3-5m resolution.,
FUNcube-1 (AO-73),AMSAT-UK,UK,1U,2013-11-21,Operational,Educational and amateur radio mission linear transponder.,
"GOMX-1 (GATOSS, Global Air Traffic Awareness and Optimizing through Spaceborne Surveillance)",GomSpace,Denmark,2U,2013-11-21,Operational,Demonstrate receiving ADS-B signals emitted by aircraft and camera.,
HiNCube,Narvik University College,Norway,1U,2013-11-21,No signal,Educational training and demonstrate CubeSat platform technologies plus camera.,
HumSat-D,University of Vigo,Spain,1U,2013-11-21,Was operational,Educational training and demonstrate IoT solution.,
ICUBE-1,Islamabad Institute of Science and Technology,Pakistan,1U,2013-11-21,"Was operational, ?",Educational space systems engineering and imaging payload.,
"MOVE (First-MOVE, Munich Orbital Verification Experiment)",Technical University of Munich (TUM),Germany,1U,2013-11-21,Was operational,Educational training and CubeSat platform development and testing solar cells.,
NEE-02 Krysaor,EXA (Ecuador Space Agency),Ecuador,1U,2013-11-21,Was operational,Educational training and demonstration of CubeSat platform technologies.,
OPTOS (Optical Nanosatellite),National Institute of Aerospace Technology (INTA),Spain,3U,2013-11-21,"Was operational, ?",Demonstrate CubeSat platform technologies.,
Pocket-PUCP (PUCP-Pocket),Pontifical Catholic University of Peru,Peru,0.127 kg,2013-11-21,"Unknown, ?",Transmit temperature measurements.,
PUCPSat-1,Pontifical Catholic University of Peru,Peru,1U,2013-11-21,"Was operational, ?",Deploy PUCP-Pocket and test ADCS system with custom micro wheels and research thermal design for future satellites.,
QubeScout 1 (QBscout),Maryland State University,US,PocketQube 2.5p,2013-11-21,"Reentered, Was operational, ?",Test a micro sun-sensor that can be used to find and point instruments toward the sun.,
"T-LogoQube (BeakerSat 1, MagPocketQube, Eagle-1)",Sonoma State University,US,PocketQube 2.5p,2013-11-21,"Reentered, Was operational, ?",Simple attitude determination experiments based on magnetic field.,
Triton-1,ISISpace,Netherlands,3U,2013-11-21,"Operational, ?",Demonstrate AIS payload for ocean traffic monitoring.,
UWE-3,University of Würzburg,Germany,1U,2013-11-21,"Operational, ?",Demonstrate modular CubeSat platform technologies and real-time attitude control.,
"VELOX-P2 (VELOX-PII, VELOX-P)",Nanyang Technological University,Singapore,1U,2013-11-21,"Was operational, ?",Educational training and demonstrate CubeSat platform technologies.,
WNISAT 1 (Weather News Inc. Satellite 1),Weather News Inc.,Japan,10 kg,2013-11-21,"Operational, ?",Observation of sea ice in the Arctic waters.,
Wren,STADOKO UG,Germany,PocketQube 1p,2013-11-21,"Reentered, Was operational",Advanced PocketQube with cameras and reaction wheels.,
ZACUBE-1 (TshepisoSat),Cape Peninsula University of Technology,South Africa,1U,2013-11-21,Operational,Educational training and demonstration of multiple payloads for Earth imaging and S-band transmitter.,
AeroCube-5A (AeroCube 5A),Aerospace Corporation,US,1.5U,2013-12-06,"Reentered, Operational, ?",Demonstrate new technologies for pointing and tracking between two identical CubeSats and to demonstrate a deorbit device.,
AeroCube-5B,Aerospace Corporation,US,1.5U,2013-12-06,"Reentered, Operational, ?",Demonstrate new technologies for pointing and tracking between two identical CubeSats and to demonstrate a deorbit device.,
ALICE (AFIT LEO iMESA CNT Experiment),Air Force Institute of Technology (AFIT),US,3U,2013-12-06,Was operational,Demonstration of new small satellite propulsion based on carbon nanotube array.,
CUNYSAT 1,City University of New York (CUNY),US,1U,2013-12-06,No signal,Educational training and demonstrate CubeSat platform technologies.,
"FIREBIRD A (FU1, Focused Investigations of Relativistic Electron Burst, Intensity, Range, and Dynamics)",Montana State University,US,1.5U,2013-12-06,"Reentered, Was operational",Space weather mission to study electron microbursts in Van Allen belts.,
"FIREBIRD B (FU2, Focused Investigations of Relativistic Electron Burst, Intensity, Range, and Dynamics)",Montana State University,US,1.5U,2013-12-06,Was operational,Space weather mission to study electron microbursts in Van Allen belts.,
"IPEX (CP8, Intelligent Payload Experiment)",California Polytechnic State University (Cal Poly),US,1U,2013-12-06,Was operational,Validate onboard instrument processing and autonomous payload operations for the NASA HyspIRI mission.,
M-Cubed 2 (MCUBED-2),University of Michigan,US,1U,2013-12-06,Operational,Flight evaluation of a NASA JPL image processing FPGA called COVE.,
"SMDC-ONE 2.3 (Charlie, SMDC-ONE 3.1)",US Army Space and Missile Defense Command,US,3U,2013-12-06,"Was operational, Retired",Demonstrate the ability to rapidly design and develop militarily relevant low cost spacecraft and communications relay.,
"SMDC-ONE 2.4 (David, SMDC-ONE 3.2)",US Army Space and Missile Defense Command,US,3U,2013-12-06,"Was operational, Retired",Demonstrate the ability to rapidly design and develop militarily relevant low cost spacecraft and communications relay.,
"SNaP-1 (SNAP, SNAP-3)",US Army Space and Missile Defense Command,US,3U,2013-12-06,Was semi-operational,Related to the SMDC NAnosatellite Program (SNaP) - Joint Capabilities Technology Demonstrations.,
TacSat-6,Space & Missile Defense Command,US,3U,2013-12-06,"Operational, ?, Unknown",The mission will demonstrate nanosatellite communication capabilities.,
ArduSat 2,Spire,US,2U,2014-01-09,"Reentered, No signal",Platform for students and space enthusiasts to run space-based Arduino experiments.,
Flock-1 Dove-1,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-2,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-3,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-4,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-5,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-6,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-7,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-8,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-9,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-10,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-11,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-12,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-13,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-14,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-15,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-16,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-17,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-18,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-19,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-20,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-21,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-22,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-23,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-24,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-25,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-26,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-27,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-1 Dove-28,Planet Labs,US,3U,2014-01-09,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
LitSat-1,Kaunas University of Technology,Lithuania,1U,2014-01-09,"Reentered, Operational",Scientific platform for the future scientific experiments with piezo motors in space.,
LituanicaSAT-1 (LO-78),Kaunas University of Technology,Lithuania,1U,2014-01-09,"Reentered, Operational",Educational training and demonstrate CubeSat platform technologies.,
SkyCube,Southern Stars,US,1U,2014-01-09,"Reentered, Was semi-operational",Crowdfunded on Kickstarter. Payloads are camera and tweets names from space.,
UAPSAT-1,Alas Peruanas University,Peru,1U,2014-01-09,"Reentered, Was operational",Educational training and CubeSat platform technologies to study meteorological phenomena from space.,
Chasqui-I,National University of Engineering,Peru,1U,2014-02-05,"Reentered, No signal",Educational training and CubeSat platform technologies including camera.,
ARTSAT1: Invader (INteractiVe satellite for Art and Design Experimental Research),Tama Art University,Japan,1U,2014-02-27,"Reentered, Operational",Artistic use of satellite telemetry.,
"ITF-1 (YUI, Imagine The Future-1, IFT)",University of Tsukuba,Japan,1U,2014-02-27,"Reentered, No signal",Demonstrate networking technologies with CubeSats.,
"KSAT2 (Hayato, KSAT-2)",Kagoshima University,Japan,1U,2014-02-27,"Reentered, Operational",Measuring atmospheric water vapour and Ku-band transmitter.,
Opusat (CosMoz),Osaka Prefecture University,Japan,1U,2014-02-27,"Reentered, Operational",Demonstrating performance of lithium ion capacitors and MPPT-based power storage.,
"STARS-II (Gennai, Daughter)",Kagawa University,Japan,4 kg,2014-02-27,"Reentered, Operational",Electrodynamic tether deployment experiment.,
