NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_YEAR,AGE_YEARS,ALTITUDE_MEAN_KM,INCLINATION,APOGEE,PERIGEE,PERIOD,ORBIT_CLASS,LAUNCH_MASS_KG,MASS_SOURCE,EXPECTED_LIFETIME_YEARS,CONTRACTOR_TIER,OPERATOR_TIER,PURPOSE,DATA_COMPLETENESS_SCORE,MASS_ESTIMATED,TIER_INFERRED,PURPOSE_INFERRED,LIFETIME_ESTIMATED
49089,ONEWEB-0300,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1214.0,87.89,1215.0,1213.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49090,ONEWEB-0301,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1214.0,87.89,1215.0,1213.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49091,ONEWEB-0302,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1213.5,87.89,1215.0,1212.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49092,ONEWEB-0304,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49093,ONEWEB-0305,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49094,ONEWEB-0308,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1213.5,87.89,1215.0,1212.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49095,ONEWEB-0309,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49096,ONEWEB-0310,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1213.5,87.89,1215.0,1212.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49097,ONEWEB-0311,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49098,ONEWEB-0312,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49099,ONEWEB-0313,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49100,ONEWEB-0314,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49101,ONEWEB-0315,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1213.5,87.89,1215.0,1212.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49102,ONEWEB-0316,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49103,ONEWEB-0317,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1213.5,87.89,1215.0,1212.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49104,ONEWEB-0318,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49105,ONEWEB-0319,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49106,ONEWEB-0323,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1213.5,87.89,1215.0,1212.0,109.72,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49107,ONEWEB-0329,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49108,ONEWEB-0330,UK,PAYLOAD,+,2021-08-21,2021,4.147843942505133,1193.5,87.91,1195.0,1192.0,109.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49112,RSW-01,PRC,PAYLOAD,+,2021-08-24,2021,4.139630390143737,1099.0,86.4,1112.0,1086.0,107.24,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49113,PAYLOAD B,PRC,PAYLOAD,+,2021-08-24,2021,4.139630390143737,861.5,86.41,874.0,849.0,102.17,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49114,RSW-02,PRC,PAYLOAD,+,2021-08-24,2021,4.139630390143737,1098.5,86.4,1114.0,1083.0,107.23,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49117,DRAGON CRS-23,US,PAYLOAD,D,2021-08-29,2021,4.125941136208077,420.0,51.65,423.0,417.0,92.97,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49122,GAOFEN-5 02,PRC,PAYLOAD,+,2021-09-07,2021,4.101300479123887,700.5,98.13,702.0,699.0,98.78,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49131,STARLINK-3096,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49132,STARLINK-3090,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49133,STARLINK-3077,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49134,STARLINK-3078,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49135,STARLINK-3073,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49136,STARLINK-3084,US,PAYLOAD,P,2021-09-14,2021,4.082135523613963,232.5,69.99,237.0,228.0,89.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49137,STARLINK-3055,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49138,STARLINK-3058,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49139,STARLINK-3057,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49141,STARLINK-3093,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49143,STARLINK-3109,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49144,STARLINK-3100,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49145,STARLINK-3119,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49146,STARLINK-3116,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49147,STARLINK-3071,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49148,STARLINK-3048,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49151,STARLINK-3102,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49152,STARLINK-3081,US,PAYLOAD,D,2021-09-14,2021,4.082135523613963,176.0,69.96,185.0,167.0,88.01,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49153,STARLINK-3072,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49154,STARLINK-3068,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49155,STARLINK-3060,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49156,STARLINK-3085,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49157,STARLINK-3051,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,568.0,70.0,571.0,565.0,96.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49158,STARLINK-3083,US,PAYLOAD,P,2021-09-14,2021,4.082135523613963,430.0,69.98,431.0,429.0,93.18,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49159,STARLINK-3056,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49160,STARLINK-3095,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49161,STARLINK-3080,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,575.0,569.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49162,STARLINK-3082,US,PAYLOAD,D,2021-09-14,2021,4.082135523613963,164.5,69.98,170.0,159.0,87.78,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49163,STARLINK-3088,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49164,STARLINK-3106,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49165,STARLINK-3052,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49166,STARLINK-3089,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49167,STARLINK-3054,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49169,STARLINK-3046,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49171,STARLINK-3107,US,PAYLOAD,P,2021-09-14,2021,4.082135523613963,557.5,70.0,559.0,556.0,95.81,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49173,STARLINK-3045,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49174,STARLINK-3047,US,PAYLOAD,P,2021-09-14,2021,4.082135523613963,321.0,69.97,324.0,318.0,90.95,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49175,STARLINK-3087,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,574.5,70.0,577.0,572.0,96.16,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49176,STARLINK-3069,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49177,STARLINK-3103,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49178,STARLINK-3086,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49179,STARLINK-3043,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49180,STARLINK-3050,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49181,STARLINK-3059,US,PAYLOAD,+,2021-09-14,2021,4.082135523613963,572.0,70.0,574.0,570.0,96.11,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49186,ONEWEB-0292,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49187,ONEWEB-0303,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49188,ONEWEB-0306,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49189,ONEWEB-0307,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49190,ONEWEB-0320,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49191,ONEWEB-0321,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49192,ONEWEB-0322,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1210.5,87.9,1212.0,1209.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49193,ONEWEB-0324,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49194,ONEWEB-0325,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49195,ONEWEB-0326,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49196,ONEWEB-0327,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49197,ONEWEB-0328,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.91,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49198,ONEWEB-0331,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49199,ONEWEB-0333,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49200,ONEWEB-0334,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1182.0,87.92,1183.0,1181.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49201,ONEWEB-0335,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49202,ONEWEB-0336,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49203,ONEWEB-0337,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.91,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49204,ONEWEB-0338,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49205,ONEWEB-0339,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49206,ONEWEB-0340,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49207,ONEWEB-0341,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1190.0,87.92,1192.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49208,ONEWEB-0342,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49209,ONEWEB-0343,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1190.5,87.92,1192.0,1189.0,109.21,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49210,ONEWEB-0344,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1210.0,87.9,1212.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49211,ONEWEB-0345,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49212,ONEWEB-0346,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1189.5,87.92,1191.0,1188.0,109.2,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49213,ONEWEB-0348,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1182.0,87.92,1184.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49214,ONEWEB-0350,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.91,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49215,ONEWEB-0351,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49216,ONEWEB-0352,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49217,ONEWEB-0354,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49218,ONEWEB-0355,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1209.5,87.9,1211.0,1208.0,109.63,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49219,ONEWEB-0357,UK,PAYLOAD,+,2021-09-14,2021,4.082135523613963,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49220,INSPIRATION4,US,PAYLOAD,D,2021-09-16,2021,4.076659822039699,364.5,51.64,369.0,360.0,91.84,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49222,TIANZHOU-3,PRC,PAYLOAD,D,2021-09-20,2021,4.0657084188911705,383.5,41.47,386.0,381.0,92.22,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49256,JILIN-1 GAOFEN 2D,PRC,PAYLOAD,+,2021-09-27,2021,4.046543463381246,544.0,97.62,568.0,520.0,95.53,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49260,LANDSAT 9,US,PAYLOAD,+,2021-09-27,2021,4.046543463381246,702.5,98.22,703.0,702.0,98.83,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Earth Observation,40,True,True,True,True
49261,CS1,US,PAYLOAD,+,2021-09-27,2021,4.046543463381246,487.0,97.42,496.0,478.0,94.36,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49262,CS2,US,PAYLOAD,+,2021-09-27,2021,4.046543463381246,484.0,97.42,491.0,477.0,94.29,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49263,CUTE,US,PAYLOAD,+,2021-09-27,2021,4.046543463381246,408.5,97.44,413.0,404.0,92.74,LEO,7.98,CUBESAT_U,2,3,3,Earth Observation,80,False,True,False,True
49264,CUPID,US,PAYLOAD,+,2021-09-27,2021,4.046543463381246,502.5,97.43,511.0,494.0,94.67,LEO,7.98,CUBESAT_U,2,3,3,Earth Observation,80,False,True,False,True
49269,SOYUZ-MS 19,CIS,PAYLOAD,D,2021-10-05,2021,4.024640657084189,418.0,51.65,421.0,415.0,92.93,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49273,MAYA-3,RP,PAYLOAD,D,1998-11-20,1998,26.899383983572896,180.0,51.61,188.0,172.0,88.09,LEO,1.33,CUBESAT_U,2,3,3,Science,80,False,True,False,True
49274,MAYA-4,RP,PAYLOAD,D,1998-11-20,1998,26.899383983572896,179.5,51.61,188.0,171.0,88.09,LEO,1.33,CUBESAT_U,2,3,3,Science,80,False,True,False,True
49278,SPACE HAUC,US,PAYLOAD,D,1998-11-20,1998,26.899383983572896,204.0,51.61,212.0,196.0,88.58,LEO,800.0,PRE_2000_ESTIMATE,12,3,3,Communications,40,True,True,True,True
49279,ONEWEB-0332,UK,PAYLOAD,+,2021-10-14,2021,4.0,1206.0,87.91,1207.0,1205.0,109.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49280,ONEWEB-0347,UK,PAYLOAD,+,2021-10-14,2021,4.0,1182.0,87.92,1183.0,1181.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49281,ONEWEB-0349,UK,PAYLOAD,+,2021-10-14,2021,4.0,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49282,ONEWEB-0353,UK,PAYLOAD,+,2021-10-14,2021,4.0,1206.0,87.91,1207.0,1205.0,109.55,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49283,ONEWEB-0356,UK,PAYLOAD,+,2021-10-14,2021,4.0,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49284,ONEWEB-0358,UK,PAYLOAD,+,2021-10-14,2021,4.0,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49285,ONEWEB-0359,UK,PAYLOAD,+,2021-10-14,2021,4.0,1182.0,87.92,1184.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
49286,ONEWEB-0360,UK,PAYLOAD,+,2021-10-14,2021,4.0,1181.5,87.92,1183.0,1180.0,109.03,LEO,100.0,CUBESAT_ERA_ESTIMATE,7,3,3,Communications,40,True,True,True,True
